created_at	text	in_reply_to_screen_name	retweet_count	favorite_count	source	id_str
Wed Jan 20 21:55:15 +0000 2021	Well, 		3	51	Twitter for iPhone	1352011835311091716
Thu Jan 21 01:22:20 +0000 2021	@TCPHtweets will #COVID19 #VaccinationDrive be held @WillRogersMC @DickiesArena @fortworthconventioncenter any time… 	TCPHtweets	1	1	Twitter for iPhone	1352063948103823361
Wed Jan 20 17:52:18 +0000 2021	@POTUS Thank you @POTUS and @VP ...This is thehappiest these streets have been in the past 4 years. Sad my Mom didn… 	POTUS	5	60	Twitter for iPhone	1351950695067496448
Wed Jan 20 05:37:02 +0000 2021	Very glad the SMCISD school board is able to continue to support our essential school workers and the support they… 		0	11	Twitter for iPhone	1351765658837639168
Thu Jan 21 00:25:58 +0000 2021	I just clapped with glee at the thought of scientists and doctors being listened to and respected by the president… 		1	8	Twitter for iPhone	1352049764150484994
Wed Jan 20 12:58:30 +0000 2021	In the loving memory of all those who fought the battle and did not win..400,000+ #COVID19 #BidenHarrisInauguration… 		0	1	Twitter for Android	1351876758686093312
Wed Jan 20 18:08:02 +0000 2021	Vaccine sticker selfie’s are the new “I voted!” sticker selfies. #COVID19 		0	0	Twitter for iPhone	1351954653026676738
Thu Jan 21 01:11:27 +0000 2021	This man taught us Bio-Warfare Survival. We listened and lost no one.  		0	0	Twitter for Android	1352061209730830337
Wed Jan 20 11:51:58 +0000 2021	Dr. @airisyc is another #bosslady that walks the halls of CVVR can’t wait to watch this #education seminar.… 		0	2	Twitter for iPhone	1351860016056299520
Wed Jan 20 11:53:04 +0000 2021	It's the Trump-era version of the old Soviet bread lines. Sitting in a pre-dawn queue trying to register your mom f… 		0	4	Twitter for Android	1351860293543071746
Thu Jan 21 04:43:37 +0000 2021	@davidalim And whose fault is that? Trump and his administration. They also bear responsibility the 400K other de… 	davidalim	0	1	Twitter for Android	1352114605905084420
Wed Jan 20 13:31:35 +0000 2021	These are good 		0	2	Twitter for Android	1351885084610207744
Wed Jan 20 17:12:09 +0000 2021	A moment of silence, to remember the 400,000 Americans who have lost their lives to #coronavirus #InaugurationDay 		2	21	Twitter for iPhone	1351940592545226752
Thu Jan 21 00:47:57 +0000 2021	@Awesemo_Com @SideActionHQ @Awesemdds “Another late breaking Game canceled from Covid-19 after lock”	Awesemo_Com	0	0	Twitter for iPhone	1352055297456660481
Thu Jan 21 03:06:54 +0000 2021	‘We have a very limited amount of time’: Utah’s foster system feeling the strain of the pandemic @UtahFosterCare… 		2	5	Twitter for iPhone	1352090264978931715
Wed Jan 20 18:58:13 +0000 2021	You would think after helping to garner that win for power, this shouldn't have to be asked... by anyone. What a… 		1	2	Twitter for Android	1351967282663186438
Wed Jan 20 18:10:56 +0000 2021	Time To Go To Work America!OUR U.S. Gov't is running out of the vaccines... We Are Running A $100 Special 6Reg o… 		0	0	Twitter for Android	1351955384244842501
Wed Jan 20 19:58:17 +0000 2021	@funder Yes we need more PPE and  Disinfector this disinfectant..Covid-19 all over the place. 	funder	1	1	Twitter for Android	1351982398850932737
Wed Jan 20 17:10:47 +0000 2021	“We will lead, not by the example of power but by the power of our example”. @JoeBiden #America #power… 		0	1	Twitter for iPhone	1351940248863989763
Wed Jan 20 21:10:26 +0000 2021	What is it, a crayon drawing of Oompa Loompa throwing a stick-figure tantrum?? 		0	5	Twitter for iPhone	1352000558802980865
Thu Jan 21 01:35:40 +0000 2021	Who fuckin knew @tomhanks was in the US. Original #COVID19 survivor.		0	1	Twitter for iPhone	1352067304926957568
Wed Jan 20 16:23:57 +0000 2021	Yes it is. 		0	4	Twitter for iPhone	1351928460042764290
Wed Jan 20 15:01:58 +0000 2021	With COVID-19 continuing to surge, $325 billion in federal aid is on the way to keep small business and non-profits… 		0	0	Twitter for iPhone	1351907831344205829
Wed Jan 20 16:03:42 +0000 2021	Do NOT feed the mice #covid19 #AustralianOpen 		0	0	Twitter for iPhone	1351923365074894851
Thu Jan 21 03:27:19 +0000 2021	@BeschlossDC @MSNBC Like you said, it looks like a mausoleum. Replace the windows and use it as a crypt for Covid-19 victims.	BeschlossDC	0	0	Twitter for Android	1352095402678513664
Wed Jan 20 22:57:51 +0000 2021	Hmm .... what if they don’t want to  ...... 		0	0	Twitter for iPhone	1352027591603994624
Wed Jan 20 16:24:12 +0000 2021	Over 400,000 U.S. COVID-19 deaths. 		1	7	Twitter for iPhone	1351928524240781316
Thu Jan 21 02:33:13 +0000 2021	I had a drink today with a friend who works in healthcare. She’s gotten both shots for the vaccine + has waited 14… 		1	51	Twitter for iPhone	1352081788752064515
Wed Jan 20 15:29:23 +0000 2021	Today is a great day! I just received an email that my mom will receive her first dose of the Covid-19 vaccine next… 		1	17	Twitter for Android	1351914727665000451
Thu Jan 21 00:19:22 +0000 2021	Oklahoma ranks 3rd in new COVID-19 cases and 24th in deaths. We need to do better!**Source: 		0	0	Twitter for iPhone	1352048104317607937
Thu Jan 21 03:13:07 +0000 2021	Major SA providers have worked with STRAC in recent weeks to share doses — with the region’s first responders; medi… 		0	1	Twitter for iPhone	1352091827688656897
Wed Jan 20 15:17:52 +0000 2021	My last column of the Trump era. “The biggest stories of his tenure were rebarbative — Charlottesville, the separ… 		4	16	Twitter for iPhone	1351911831942680580
Thu Jan 21 01:41:15 +0000 2021	@MyInfo62938065 @DylanByers @NBCNews @POTUS @JoeBiden Both letters have the same tone and both request the govt pri… 	MyInfo62938065	0	0	Twitter for iPhone	1352068708852756482
Wed Jan 20 17:01:00 +0000 2021	I am having a hard time scheduling my second dose.  This might be part of it. 		0	0	Twitter for Android	1351937787507851267
Wed Jan 20 16:58:08 +0000 2021	#COVIDVaccinated but make it fashion Our long sleeved black hoodie is perfect for cooler days! Did you know? Yo… 		0	0	Twitter for iPhone	1351937063982145537
Thu Jan 21 01:41:29 +0000 2021	I was in a relationship with someone like this for way too long and watching this is like living it all over.  The… 		0	3	Twitter for iPhone	1352068767921152001
Wed Jan 20 14:49:38 +0000 2021	Mobile Integrated Health Care in Los Angeles: Upstream Solutions to Mitigate the Covid-19 Pandemic | @nejmcatalyst… 		2	3	Twitter for iPhone	1351904727492161537
Thu Jan 21 03:24:59 +0000 2021	Finally 		0	0	Twitter for iPhone	1352094817770041345
Wed Jan 20 19:42:13 +0000 2021	Taking COVID19 Test making sure I’m good during this pandemic  @ Patient First 		0	0	Instagram	1351978354996621322
Wed Jan 20 17:46:12 +0000 2021	We are imperfect, as we are unfinished. Let's get to work. #SocialJustice #ClimateAction #COVID19 #healthequity… 		1	0	Twitter for Android	1351949162149863425
Wed Jan 20 07:09:23 +0000 2021	We will never forget. #COVIDMemorial 		0	0	Twitter for iPhone	1351788899895398401
Wed Jan 20 20:13:38 +0000 2021	"#WayOfHealingCoronaForLife""..Coronavirus and the decisive explanatory-statement, and it is not a joke""Imam Nasse… "		2	2	Twitter for Android	1351986262870208513
Wed Jan 20 20:13:40 +0000 2021	Just received the first dose of the #Moderna COVID-19 vaccine!  Glad to know that the end of this terrible virus is… 		0	0	Twitter for iPhone	1351986270713618432
Wed Jan 20 15:10:56 +0000 2021	Another white male on a rampage.  		0	0	Twitter for Android	1351910087271608321
Wed Jan 20 18:30:39 +0000 2021	Maine’s Governor Janet Mills congratulates President Joe Biden and Vice President Kamala Harris. @newscentermaine 		3	30	Twitter for iPhone	1351960347889053699
Wed Jan 20 18:56:16 +0000 2021	A man people of the United States really hope you all take us into consideration cuz this is a serious situation or… 		0	0	Twitter for Android	1351966793334718464
Thu Jan 21 02:38:11 +0000 2021	Washington, D.C.Due security restrictions and COVID-19 mitigation strategies, hundreds gathered around the Capit… 		4	16	Twitter for iPhone	1352083037622775808
Wed Jan 20 22:22:21 +0000 2021	First pictures of President Biden on the resolute desk at the Oval Office in White House are out with number of Exe… 		6	9	Twitter for iPhone	1352018655488471044
Wed Jan 20 14:09:05 +0000 2021	“The airport in Cedar Rapids, Iowa, plans...to begin screening passengers for symptoms of covid-19 before they go t… 		0	1	Twitter for iPhone	1351894523190910980
Wed Jan 20 15:13:25 +0000 2021	@VoteMarsha What a load of crap Trump lost five million jobs and has caused the deaths of 400000 Americans from covid-19 You are an idiot 	VoteMarsha	0	1	Twitter for Android	1351910709379133440
Wed Jan 20 21:33:57 +0000 2021	Apparently I live in the most affluent and technologically advanced city in America but we can't give everyone one… 		1	8	Twitter for Android	1352006477565878275
Thu Jan 21 00:00:32 +0000 2021	Do the city of Baltimore know that there's a pandemic still going on and that almost a half a million people have d… 		0	0	Twitter for Android	1352043364636622850
Thu Jan 21 04:57:56 +0000 2021	I’m getting weak in the knees... 		0	0	Twitter for iPhone	1352118206119362562
Thu Jan 21 00:59:06 +0000 2021	-Receives the Covid vaccine.-Commercial 5yrs later- “Did you or a loved one receive the COVID-19 vaccine, if so Yo… 		0	0	Twitter for iPhone	1352058103676616704
Wed Jan 20 20:59:30 +0000 2021	Hello America. Our Life Coaches are 80% Women of Color. We  crushed  COVID19 every day in 2020but were ignored by e… 		0	0	Twitter for Android	1351997805674590209
Wed Jan 20 13:57:24 +0000 2021	SICKO!!!! 		0	0	Twitter for Android	1351891581507432449
Thu Jan 21 04:01:06 +0000 2021	@TheKeits @JoeBiden Oh for God's sake, a coronavirus originating in China killed 400k and many more around the worl… 	TheKeits	0	0	Twitter for Android	1352103905514106881
Wed Jan 20 08:37:26 +0000 2021	Candles lit this evening to honor 400,000 Covid-19 deaths in the US @ Oak Creek, Wisconsin 		0	1	Instagram	1351811056834895872
Thu Jan 21 03:05:08 +0000 2021	Well, it was called a transition panel for a reason, its dissolution wasn’t a surprise to the participants, so what… 		0	4	Twitter for iPhone	1352089822530134017
Thu Jan 21 00:58:12 +0000 2021	A REAL SCREW UP!!!       		0	0	Twitter for Android	1352057878211915783
Wed Jan 20 22:40:28 +0000 2021	I have covid HgG antibodies from an infection in dec of 19 I still wear a mask and follow the same rules as everyon… 		0	0	Twitter for iPhone	1352023214763900928
Thu Jan 21 03:23:53 +0000 2021	Historical, the most beautiful inaugural celebration ever. In these times of healing our country from covid19 and t… 		0	0	Twitter for Android	1352094539788521473
Wed Jan 20 13:33:58 +0000 2021	A visual representation of 2020 *images taken at in-person programs are posted to Facebook albums* #ncmmspt… 		0	0	Twitter for iPhone	1351885683888168963
Wed Jan 20 20:22:46 +0000 2021	It's time.Accelerate COVID-19 vaccine distribution and then accelerate it some more.Green New Deal.Statehood… 		0	0	Twitter for Android	1351988562149974019
Wed Jan 20 14:43:42 +0000 2021	Since today represents what will hopefully be the start of a decent federal response to COVID19 I think we should r… 		0	3	Twitter for iPhone	1351903233850032130
Wed Jan 20 16:53:32 +0000 2021	#COVID19 testing!! It wasn't bad like how yall said it was!! Stop being a baby...waaa waaa waaa #modele… 		0	0	Instagram	1351935906228350976
Wed Jan 20 19:47:55 +0000 2021	Ur and asshole he is the best President ever unemployment all time 50 yr low before coronavirus@ 2 % good luck hone… 		0	0	Twitter for Android	1351979792657076224
Thu Jan 21 03:39:50 +0000 2021	Thousands of new cases of COVID-19 today because of Joe Biden. 		5	19	Twitter for Android	1352098555155148802
